Timestamp_ISO,Node,Status,Queue_Depth
2026-03-30T19:24:53.856+00:00,gpu2,UP,0
2026-03-30T19:24:53.956+00:00,gpu2,UP,0
2026-03-30T19:24:54.057+00:00,gpu2,UP,0
2026-03-30T19:24:54.157+00:00,gpu2,UP,0
2026-03-30T19:24:54.257+00:00,gpu2,UP,0
2026-03-30T19:24:54.357+00:00,gpu2,UP,0
2026-03-30T19:24:54.457+00:00,gpu2,UP,0
2026-03-30T19:24:54.557+00:00,gpu2,UP,0
2026-03-30T19:24:54.657+00:00,gpu2,UP,0
2026-03-30T19:24:54.758+00:00,gpu2,UP,0
2026-03-30T19:24:54.858+00:00,gpu2,UP,0
2026-03-30T19:24:54.958+00:00,gpu2,UP,0
2026-03-30T19:24:55.058+00:00,gpu2,UP,0
2026-03-30T19:24:55.158+00:00,gpu2,UP,0
2026-03-30T19:24:55.258+00:00,gpu2,UP,0
2026-03-30T19:24:55.358+00:00,gpu2,UP,0
2026-03-30T19:24:55.459+00:00,gpu2,UP,0
2026-03-30T19:24:55.559+00:00,gpu2,UP,0
2026-03-30T19:24:55.659+00:00,gpu2,UP,0
2026-03-30T19:24:55.759+00:00,gpu2,UP,0
2026-03-30T19:24:55.859+00:00,gpu2,UP,0
2026-03-30T19:24:55.959+00:00,gpu2,UP,0
2026-03-30T19:24:56.059+00:00,gpu2,UP,0
2026-03-30T19:24:56.160+00:00,gpu2,UP,0
2026-03-30T19:24:56.260+00:00,gpu2,UP,0
2026-03-30T19:24:56.360+00:00,gpu2,UP,0
2026-03-30T19:24:56.460+00:00,gpu2,UP,0
2026-03-30T19:24:56.560+00:00,gpu2,UP,0
2026-03-30T19:24:56.660+00:00,gpu2,UP,0
2026-03-30T19:24:56.761+00:00,gpu2,UP,0
2026-03-30T19:24:56.861+00:00,gpu2,UP,0
2026-03-30T19:24:56.961+00:00,gpu2,UP,0
2026-03-30T19:24:57.061+00:00,gpu2,UP,0
2026-03-30T19:24:57.161+00:00,gpu2,UP,0
2026-03-30T19:24:57.261+00:00,gpu2,UP,0
2026-03-30T19:24:57.361+00:00,gpu2,UP,0
2026-03-30T19:24:57.462+00:00,gpu2,UP,0
2026-03-30T19:24:57.562+00:00,gpu2,UP,0
2026-03-30T19:24:57.662+00:00,gpu2,UP,0
2026-03-30T19:24:57.762+00:00,gpu2,UP,0
2026-03-30T19:24:57.862+00:00,gpu2,UP,0
2026-03-30T19:24:57.962+00:00,gpu2,UP,0
2026-03-30T19:24:58.062+00:00,gpu2,UP,0
2026-03-30T19:24:58.163+00:00,gpu2,UP,0
2026-03-30T19:24:58.263+00:00,gpu2,UP,0
2026-03-30T19:24:58.363+00:00,gpu2,UP,0
2026-03-30T19:24:58.463+00:00,gpu2,UP,0
2026-03-30T19:24:58.563+00:00,gpu2,UP,0
2026-03-30T19:24:58.663+00:00,gpu2,UP,0
2026-03-30T19:24:58.763+00:00,gpu2,UP,0
2026-03-30T19:24:58.864+00:00,gpu2,UP,0
2026-03-30T19:24:58.964+00:00,gpu2,UP,0
2026-03-30T19:24:59.064+00:00,gpu2,UP,0
2026-03-30T19:24:59.164+00:00,gpu2,UP,0
2026-03-30T19:24:59.264+00:00,gpu2,UP,0
2026-03-30T19:24:59.364+00:00,gpu2,UP,0
2026-03-30T19:24:59.464+00:00,gpu2,UP,0
2026-03-30T19:24:59.565+00:00,gpu2,UP,0
2026-03-30T19:24:59.665+00:00,gpu2,UP,0
2026-03-30T19:24:59.765+00:00,gpu2,UP,0
2026-03-30T19:24:59.865+00:00,gpu2,UP,0
2026-03-30T19:24:59.965+00:00,gpu2,UP,0
2026-03-30T19:25:00.065+00:00,gpu2,UP,0
2026-03-30T19:25:00.165+00:00,gpu2,UP,0
2026-03-30T19:25:00.266+00:00,gpu2,UP,0
2026-03-30T19:25:00.366+00:00,gpu2,UP,0
2026-03-30T19:25:00.466+00:00,gpu2,UP,0
2026-03-30T19:25:00.566+00:00,gpu2,UP,0
2026-03-30T19:25:00.666+00:00,gpu2,UP,0
2026-03-30T19:25:00.766+00:00,gpu2,UP,0
2026-03-30T19:25:00.866+00:00,gpu2,UP,0
2026-03-30T19:25:00.967+00:00,gpu2,UP,0
2026-03-30T19:25:01.067+00:00,gpu2,UP,0
2026-03-30T19:25:01.167+00:00,gpu2,UP,0
2026-03-30T19:25:01.267+00:00,gpu2,UP,0
2026-03-30T19:25:01.367+00:00,gpu2,UP,0
2026-03-30T19:25:01.467+00:00,gpu2,UP,0
2026-03-30T19:25:01.568+00:00,gpu2,UP,0
2026-03-30T19:25:01.668+00:00,gpu2,UP,0
2026-03-30T19:25:01.768+00:00,gpu2,UP,0
2026-03-30T19:25:01.868+00:00,gpu2,UP,0
2026-03-30T19:25:01.968+00:00,gpu2,UP,0
2026-03-30T19:25:02.068+00:00,gpu2,UP,0
2026-03-30T19:25:02.168+00:00,gpu2,UP,0
2026-03-30T19:25:02.269+00:00,gpu2,UP,0
2026-03-30T19:25:02.369+00:00,gpu2,UP,0
2026-03-30T19:25:02.469+00:00,gpu2,UP,0
2026-03-30T19:25:02.569+00:00,gpu2,UP,0
2026-03-30T19:25:02.669+00:00,gpu2,UP,0
2026-03-30T19:25:02.769+00:00,gpu2,UP,0
2026-03-30T19:25:02.869+00:00,gpu2,UP,0
2026-03-30T19:25:02.970+00:00,gpu2,UP,0
2026-03-30T19:25:03.070+00:00,gpu2,UP,0
2026-03-30T19:25:03.170+00:00,gpu2,UP,0
2026-03-30T19:25:03.270+00:00,gpu2,UP,0
2026-03-30T19:25:03.370+00:00,gpu2,UP,0
2026-03-30T19:25:03.470+00:00,gpu2,UP,0
2026-03-30T19:25:03.570+00:00,gpu2,UP,0
2026-03-30T19:25:03.671+00:00,gpu2,UP,0
2026-03-30T19:25:03.771+00:00,gpu2,UP,0
2026-03-30T19:25:03.871+00:00,gpu2,UP,0
2026-03-30T19:25:03.971+00:00,gpu2,UP,0
2026-03-30T19:25:04.071+00:00,gpu2,UP,0
2026-03-30T19:25:04.171+00:00,gpu2,UP,0
2026-03-30T19:25:04.271+00:00,gpu2,UP,0
2026-03-30T19:25:04.372+00:00,gpu2,UP,0
2026-03-30T19:25:04.472+00:00,gpu2,UP,0
2026-03-30T19:25:04.572+00:00,gpu2,UP,0
2026-03-30T19:25:04.672+00:00,gpu2,UP,0
2026-03-30T19:25:04.772+00:00,gpu2,UP,0
2026-03-30T19:25:04.872+00:00,gpu2,UP,0
2026-03-30T19:25:04.972+00:00,gpu2,UP,0
2026-03-30T19:25:05.073+00:00,gpu2,UP,0
2026-03-30T19:25:05.173+00:00,gpu2,UP,0
2026-03-30T19:25:05.273+00:00,gpu2,UP,0
2026-03-30T19:25:05.373+00:00,gpu2,UP,0
2026-03-30T19:25:05.473+00:00,gpu2,UP,0
2026-03-30T19:25:05.573+00:00,gpu2,UP,0
2026-03-30T19:25:05.673+00:00,gpu2,UP,0
2026-03-30T19:25:05.774+00:00,gpu2,UP,0
2026-03-30T19:25:05.874+00:00,gpu2,UP,0
2026-03-30T19:25:05.974+00:00,gpu2,UP,0
2026-03-30T19:25:06.074+00:00,gpu2,UP,0
2026-03-30T19:25:06.174+00:00,gpu2,UP,0
2026-03-30T19:25:06.274+00:00,gpu2,UP,0
2026-03-30T19:25:06.374+00:00,gpu2,UP,0
2026-03-30T19:25:06.475+00:00,gpu2,UP,0
2026-03-30T19:25:06.575+00:00,gpu2,UP,0
2026-03-30T19:25:06.675+00:00,gpu2,UP,0
2026-03-30T19:25:06.775+00:00,gpu2,UP,0
2026-03-30T19:25:06.875+00:00,gpu2,UP,0
2026-03-30T19:25:06.975+00:00,gpu2,UP,0
2026-03-30T19:25:07.076+00:00,gpu2,UP,0
2026-03-30T19:25:07.176+00:00,gpu2,UP,0
2026-03-30T19:25:07.276+00:00,gpu2,UP,0
2026-03-30T19:25:07.376+00:00,gpu2,UP,0
2026-03-30T19:25:07.476+00:00,gpu2,UP,0
2026-03-30T19:25:07.576+00:00,gpu2,UP,0
2026-03-30T19:25:07.676+00:00,gpu2,UP,0
2026-03-30T19:25:07.776+00:00,gpu2,UP,0
2026-03-30T19:25:07.877+00:00,gpu2,UP,0
2026-03-30T19:25:07.977+00:00,gpu2,UP,0
2026-03-30T19:25:08.077+00:00,gpu2,UP,0
2026-03-30T19:25:08.177+00:00,gpu2,UP,0
2026-03-30T19:25:08.277+00:00,gpu2,UP,0
2026-03-30T19:25:08.377+00:00,gpu2,UP,0
2026-03-30T19:25:08.477+00:00,gpu2,UP,0
2026-03-30T19:25:08.578+00:00,gpu2,UP,0
2026-03-30T19:25:08.678+00:00,gpu2,UP,0
2026-03-30T19:25:08.778+00:00,gpu2,UP,0
2026-03-30T19:25:08.878+00:00,gpu2,UP,0
2026-03-30T19:25:08.978+00:00,gpu2,UP,0
2026-03-30T19:25:09.078+00:00,gpu2,UP,0
2026-03-30T19:25:09.178+00:00,gpu2,UP,0
2026-03-30T19:25:09.279+00:00,gpu2,UP,0
2026-03-30T19:25:09.379+00:00,gpu2,UP,0
2026-03-30T19:25:09.479+00:00,gpu2,UP,0
2026-03-30T19:25:09.579+00:00,gpu2,UP,0
2026-03-30T19:25:09.679+00:00,gpu2,UP,0
2026-03-30T19:25:09.779+00:00,gpu2,UP,0
2026-03-30T19:25:09.879+00:00,gpu2,UP,0
2026-03-30T19:25:09.979+00:00,gpu2,UP,0
2026-03-30T19:25:10.080+00:00,gpu2,UP,0
2026-03-30T19:25:10.180+00:00,gpu2,UP,0
2026-03-30T19:25:10.280+00:00,gpu2,UP,0
2026-03-30T19:25:10.380+00:00,gpu2,UP,0
2026-03-30T19:25:10.480+00:00,gpu2,UP,0
2026-03-30T19:25:10.580+00:00,gpu2,UP,0
2026-03-30T19:25:10.681+00:00,gpu2,UP,0
2026-03-30T19:25:10.781+00:00,gpu2,UP,0
2026-03-30T19:25:10.881+00:00,gpu2,UP,0
2026-03-30T19:25:10.981+00:00,gpu2,UP,0
2026-03-30T19:25:11.081+00:00,gpu2,UP,0
2026-03-30T19:25:11.181+00:00,gpu2,UP,0
2026-03-30T19:25:11.281+00:00,gpu2,UP,0
2026-03-30T19:25:11.382+00:00,gpu2,UP,0
2026-03-30T19:25:11.482+00:00,gpu2,UP,0
2026-03-30T19:25:11.582+00:00,gpu2,UP,0
2026-03-30T19:25:11.682+00:00,gpu2,UP,0
2026-03-30T19:25:11.782+00:00,gpu2,UP,0
2026-03-30T19:25:11.882+00:00,gpu2,UP,0
2026-03-30T19:25:11.982+00:00,gpu2,UP,0
2026-03-30T19:25:12.083+00:00,gpu2,UP,0
2026-03-30T19:25:12.183+00:00,gpu2,UP,0
2026-03-30T19:25:12.283+00:00,gpu2,UP,0
2026-03-30T19:25:12.383+00:00,gpu2,UP,0
2026-03-30T19:25:12.483+00:00,gpu2,UP,0
2026-03-30T19:25:12.583+00:00,gpu2,UP,0
2026-03-30T19:25:12.683+00:00,gpu2,UP,0
2026-03-30T19:25:12.784+00:00,gpu2,UP,0
2026-03-30T19:25:12.884+00:00,gpu2,UP,0
2026-03-30T19:25:12.984+00:00,gpu2,UP,0
2026-03-30T19:25:13.084+00:00,gpu2,UP,0
2026-03-30T19:25:13.184+00:00,gpu2,UP,0
2026-03-30T19:25:13.284+00:00,gpu2,UP,0
2026-03-30T19:25:13.385+00:00,gpu2,UP,0
2026-03-30T19:25:13.485+00:00,gpu2,UP,0
2026-03-30T19:25:13.585+00:00,gpu2,UP,0
2026-03-30T19:25:13.685+00:00,gpu2,UP,0
2026-03-30T19:25:13.785+00:00,gpu2,UP,0
2026-03-30T19:25:13.885+00:00,gpu2,UP,0
2026-03-30T19:25:13.985+00:00,gpu2,UP,0
2026-03-30T19:25:14.085+00:00,gpu2,UP,0
2026-03-30T19:25:14.186+00:00,gpu2,UP,0
2026-03-30T19:25:14.286+00:00,gpu2,UP,0
2026-03-30T19:25:14.386+00:00,gpu2,UP,0
2026-03-30T19:25:14.486+00:00,gpu2,UP,0
2026-03-30T19:25:14.586+00:00,gpu2,UP,0
2026-03-30T19:25:14.686+00:00,gpu2,UP,0
2026-03-30T19:25:14.787+00:00,gpu2,UP,0
2026-03-30T19:25:14.887+00:00,gpu2,UP,0
2026-03-30T19:25:14.987+00:00,gpu2,UP,0
2026-03-30T19:25:15.087+00:00,gpu2,UP,0
2026-03-30T19:25:15.187+00:00,gpu2,UP,0
2026-03-30T19:25:15.287+00:00,gpu2,UP,0
2026-03-30T19:25:15.387+00:00,gpu2,UP,0
2026-03-30T19:25:15.488+00:00,gpu2,UP,0
2026-03-30T19:25:15.588+00:00,gpu2,UP,0
2026-03-30T19:25:15.688+00:00,gpu2,UP,0
2026-03-30T19:25:15.788+00:00,gpu2,UP,0
2026-03-30T19:25:15.888+00:00,gpu2,UP,0
2026-03-30T19:25:15.988+00:00,gpu2,UP,0
2026-03-30T19:25:16.088+00:00,gpu2,UP,0
2026-03-30T19:25:16.188+00:00,gpu2,UP,0
2026-03-30T19:25:16.289+00:00,gpu2,UP,0
2026-03-30T19:25:16.389+00:00,gpu2,UP,0
2026-03-30T19:25:16.489+00:00,gpu2,UP,0
2026-03-30T19:25:16.589+00:00,gpu2,UP,0
2026-03-30T19:25:16.689+00:00,gpu2,UP,0
2026-03-30T19:25:16.789+00:00,gpu2,UP,0
2026-03-30T19:25:16.889+00:00,gpu2,UP,0
2026-03-30T19:25:16.990+00:00,gpu2,UP,0
2026-03-30T19:25:17.090+00:00,gpu2,UP,0
2026-03-30T19:25:17.190+00:00,gpu2,UP,0
2026-03-30T19:25:17.290+00:00,gpu2,UP,0
2026-03-30T19:25:17.390+00:00,gpu2,UP,0
2026-03-30T19:25:17.490+00:00,gpu2,UP,0
2026-03-30T19:25:17.590+00:00,gpu2,UP,0
2026-03-30T19:25:17.691+00:00,gpu2,UP,0
2026-03-30T19:25:17.791+00:00,gpu2,UP,0
2026-03-30T19:25:17.891+00:00,gpu2,UP,0
2026-03-30T19:25:17.991+00:00,gpu2,UP,0
2026-03-30T19:25:18.091+00:00,gpu2,UP,0
2026-03-30T19:25:18.191+00:00,gpu2,UP,0
2026-03-30T19:25:18.291+00:00,gpu2,UP,0
2026-03-30T19:25:18.392+00:00,gpu2,UP,0
2026-03-30T19:25:18.492+00:00,gpu2,UP,0
2026-03-30T19:25:18.592+00:00,gpu2,UP,0
2026-03-30T19:25:18.692+00:00,gpu2,UP,0
2026-03-30T19:25:18.792+00:00,gpu2,UP,0
2026-03-30T19:25:18.892+00:00,gpu2,UP,0
2026-03-30T19:25:18.992+00:00,gpu2,UP,0
2026-03-30T19:25:19.092+00:00,gpu2,UP,0
2026-03-30T19:25:19.193+00:00,gpu2,UP,0
2026-03-30T19:25:19.293+00:00,gpu2,UP,0
2026-03-30T19:25:19.393+00:00,gpu2,UP,0
2026-03-30T19:25:19.493+00:00,gpu2,UP,0
2026-03-30T19:25:19.593+00:00,gpu2,UP,0
2026-03-30T19:25:19.694+00:00,gpu2,UP,0
2026-03-30T19:25:19.794+00:00,gpu2,UP,0
2026-03-30T19:25:19.894+00:00,gpu2,UP,0
2026-03-30T19:25:19.994+00:00,gpu2,UP,0
2026-03-30T19:25:20.094+00:00,gpu2,UP,0
2026-03-30T19:25:20.194+00:00,gpu2,UP,0
2026-03-30T19:25:20.294+00:00,gpu2,UP,0
2026-03-30T19:25:20.395+00:00,gpu2,UP,0
2026-03-30T19:25:20.495+00:00,gpu2,UP,0
2026-03-30T19:25:20.595+00:00,gpu2,UP,0
2026-03-30T19:25:20.695+00:00,gpu2,UP,0
2026-03-30T19:25:20.795+00:00,gpu2,UP,0
2026-03-30T19:25:20.895+00:00,gpu2,UP,0
2026-03-30T19:25:20.995+00:00,gpu2,UP,0
2026-03-30T19:25:21.096+00:00,gpu2,UP,0
2026-03-30T19:25:21.196+00:00,gpu2,UP,0
2026-03-30T19:25:21.296+00:00,gpu2,UP,0
2026-03-30T19:25:21.396+00:00,gpu2,UP,0
2026-03-30T19:25:21.496+00:00,gpu2,UP,0
2026-03-30T19:25:21.596+00:00,gpu2,UP,0
2026-03-30T19:25:21.696+00:00,gpu2,UP,0
2026-03-30T19:25:21.796+00:00,gpu2,UP,0
2026-03-30T19:25:21.897+00:00,gpu2,UP,0
2026-03-30T19:25:21.997+00:00,gpu2,UP,0
2026-03-30T19:25:22.097+00:00,gpu2,UP,0
2026-03-30T19:25:22.197+00:00,gpu2,UP,0
2026-03-30T19:25:22.297+00:00,gpu2,UP,0
2026-03-30T19:25:22.397+00:00,gpu2,UP,0
2026-03-30T19:25:22.497+00:00,gpu2,UP,0
2026-03-30T19:25:22.598+00:00,gpu2,UP,0
2026-03-30T19:25:22.698+00:00,gpu2,UP,0
2026-03-30T19:25:22.798+00:00,gpu2,UP,0
2026-03-30T19:25:22.898+00:00,gpu2,UP,0
2026-03-30T19:25:22.998+00:00,gpu2,UP,0
2026-03-30T19:25:23.098+00:00,gpu2,UP,0
2026-03-30T19:25:23.198+00:00,gpu2,UP,0
2026-03-30T19:25:23.299+00:00,gpu2,UP,0
2026-03-30T19:25:23.399+00:00,gpu2,UP,0
2026-03-30T19:25:23.499+00:00,gpu2,UP,0
2026-03-30T19:25:23.599+00:00,gpu2,UP,0
2026-03-30T19:25:23.699+00:00,gpu2,UP,0
2026-03-30T19:25:23.799+00:00,gpu2,UP,0
2026-03-30T19:25:23.899+00:00,gpu2,UP,0
2026-03-30T19:25:24.000+00:00,gpu2,UP,0
2026-03-30T19:25:24.100+00:00,gpu2,UP,0
2026-03-30T19:25:24.200+00:00,gpu2,UP,0
2026-03-30T19:25:24.300+00:00,gpu2,UP,0
2026-03-30T19:25:24.400+00:00,gpu2,UP,0
2026-03-30T19:25:24.500+00:00,gpu2,UP,0
2026-03-30T19:25:24.600+00:00,gpu2,UP,0
2026-03-30T19:25:24.701+00:00,gpu2,UP,0
2026-03-30T19:25:24.801+00:00,gpu2,UP,0
2026-03-30T19:25:24.901+00:00,gpu2,UP,0
2026-03-30T19:25:25.001+00:00,gpu2,UP,0
2026-03-30T19:25:25.101+00:00,gpu2,UP,0
2026-03-30T19:25:25.201+00:00,gpu2,UP,0
2026-03-30T19:25:25.301+00:00,gpu2,UP,0
2026-03-30T19:25:25.402+00:00,gpu2,UP,0
2026-03-30T19:25:25.502+00:00,gpu2,UP,0
2026-03-30T19:25:25.602+00:00,gpu2,UP,0
2026-03-30T19:25:25.702+00:00,gpu2,UP,0
2026-03-30T19:25:25.802+00:00,gpu2,UP,0
2026-03-30T19:25:25.902+00:00,gpu2,UP,0
2026-03-30T19:25:26.002+00:00,gpu2,UP,0
2026-03-30T19:25:26.103+00:00,gpu2,UP,0
2026-03-30T19:25:26.203+00:00,gpu2,UP,0
2026-03-30T19:25:26.303+00:00,gpu2,UP,0
2026-03-30T19:25:26.403+00:00,gpu2,UP,0
2026-03-30T19:25:26.503+00:00,gpu2,UP,0
2026-03-30T19:25:26.603+00:00,gpu2,UP,0
2026-03-30T19:25:26.703+00:00,gpu2,UP,0
2026-03-30T19:25:26.804+00:00,gpu2,UP,0
2026-03-30T19:25:26.904+00:00,gpu2,UP,0
2026-03-30T19:25:27.004+00:00,gpu2,UP,0
2026-03-30T19:25:27.104+00:00,gpu2,UP,0
2026-03-30T19:25:27.204+00:00,gpu2,UP,0
2026-03-30T19:25:27.304+00:00,gpu2,UP,0
2026-03-30T19:25:27.404+00:00,gpu2,UP,0
2026-03-30T19:25:27.505+00:00,gpu2,UP,0
2026-03-30T19:25:27.605+00:00,gpu2,UP,0
2026-03-30T19:25:27.705+00:00,gpu2,UP,0
2026-03-30T19:25:27.805+00:00,gpu2,UP,0
2026-03-30T19:25:27.905+00:00,gpu2,UP,0
2026-03-30T19:25:28.005+00:00,gpu2,UP,0
2026-03-30T19:25:28.105+00:00,gpu2,UP,0
2026-03-30T19:25:28.206+00:00,gpu2,UP,0
2026-03-30T19:25:28.306+00:00,gpu2,UP,0
2026-03-30T19:25:28.406+00:00,gpu2,UP,0
2026-03-30T19:25:28.506+00:00,gpu2,UP,0
2026-03-30T19:25:28.606+00:00,gpu2,UP,0
2026-03-30T19:25:28.706+00:00,gpu2,UP,0
2026-03-30T19:25:28.806+00:00,gpu2,UP,0
2026-03-30T19:25:28.907+00:00,gpu2,UP,0
2026-03-30T19:25:29.007+00:00,gpu2,UP,0
2026-03-30T19:25:29.107+00:00,gpu2,UP,0
2026-03-30T19:25:29.207+00:00,gpu2,UP,0
2026-03-30T19:25:29.307+00:00,gpu2,UP,0
2026-03-30T19:25:29.407+00:00,gpu2,UP,0
2026-03-30T19:25:29.507+00:00,gpu2,UP,0
2026-03-30T19:25:29.608+00:00,gpu2,UP,0
2026-03-30T19:25:29.708+00:00,gpu2,UP,0
2026-03-30T19:25:29.808+00:00,gpu2,UP,0
2026-03-30T19:25:29.908+00:00,gpu2,UP,0
2026-03-30T19:25:30.008+00:00,gpu2,UP,0
2026-03-30T19:25:30.108+00:00,gpu2,UP,0
2026-03-30T19:25:30.208+00:00,gpu2,UP,0
2026-03-30T19:25:30.309+00:00,gpu2,UP,0
2026-03-30T19:25:30.409+00:00,gpu2,UP,0
2026-03-30T19:25:30.509+00:00,gpu2,UP,0
2026-03-30T19:25:30.609+00:00,gpu2,UP,0
2026-03-30T19:25:30.709+00:00,gpu2,UP,0
2026-03-30T19:25:30.809+00:00,gpu2,UP,0
2026-03-30T19:25:30.909+00:00,gpu2,UP,0
2026-03-30T19:25:31.010+00:00,gpu2,UP,0
2026-03-30T19:25:31.110+00:00,gpu2,UP,0
2026-03-30T19:25:31.210+00:00,gpu2,UP,0
2026-03-30T19:25:31.310+00:00,gpu2,UP,0
2026-03-30T19:25:31.410+00:00,gpu2,UP,0
2026-03-30T19:25:31.510+00:00,gpu2,UP,0
2026-03-30T19:25:31.610+00:00,gpu2,UP,0
2026-03-30T19:25:31.711+00:00,gpu2,UP,0
2026-03-30T19:25:31.811+00:00,gpu2,UP,0
2026-03-30T19:25:31.911+00:00,gpu2,UP,0
2026-03-30T19:25:32.011+00:00,gpu2,UP,0
2026-03-30T19:25:32.111+00:00,gpu2,UP,0
2026-03-30T19:25:32.211+00:00,gpu2,UP,0
2026-03-30T19:25:32.311+00:00,gpu2,UP,0
2026-03-30T19:25:32.411+00:00,gpu2,UP,0
2026-03-30T19:25:32.512+00:00,gpu2,UP,0
2026-03-30T19:25:32.612+00:00,gpu2,UP,0
2026-03-30T19:25:32.712+00:00,gpu2,UP,0
2026-03-30T19:25:32.812+00:00,gpu2,UP,0
2026-03-30T19:25:32.912+00:00,gpu2,UP,0
2026-03-30T19:25:33.012+00:00,gpu2,UP,0
2026-03-30T19:25:33.112+00:00,gpu2,UP,0
2026-03-30T19:25:33.213+00:00,gpu2,UP,0
2026-03-30T19:25:33.313+00:00,gpu2,UP,0
2026-03-30T19:25:33.413+00:00,gpu2,UP,0
2026-03-30T19:25:33.513+00:00,gpu2,UP,0
2026-03-30T19:25:33.613+00:00,gpu2,UP,0
2026-03-30T19:25:33.713+00:00,gpu2,UP,0
2026-03-30T19:25:33.813+00:00,gpu2,UP,0
2026-03-30T19:25:33.914+00:00,gpu2,UP,0
2026-03-30T19:25:34.014+00:00,gpu2,UP,0
2026-03-30T19:25:34.114+00:00,gpu2,UP,0
2026-03-30T19:25:34.214+00:00,gpu2,UP,0
2026-03-30T19:25:34.314+00:00,gpu2,UP,0
2026-03-30T19:25:34.414+00:00,gpu2,UP,0
2026-03-30T19:25:34.514+00:00,gpu2,UP,0
2026-03-30T19:25:34.615+00:00,gpu2,UP,0
2026-03-30T19:25:34.715+00:00,gpu2,UP,0
2026-03-30T19:25:34.815+00:00,gpu2,UP,0
2026-03-30T19:25:34.915+00:00,gpu2,UP,0
2026-03-30T19:25:35.015+00:00,gpu2,UP,0
2026-03-30T19:25:35.115+00:00,gpu2,UP,0
2026-03-30T19:25:35.215+00:00,gpu2,UP,0
2026-03-30T19:25:35.316+00:00,gpu2,UP,0
2026-03-30T19:25:35.416+00:00,gpu2,UP,0
2026-03-30T19:25:35.516+00:00,gpu2,UP,0
2026-03-30T19:25:35.616+00:00,gpu2,UP,0
