timestamp,req_id,payload_bytes,policy,backend_id,status_code,e2e_ms,gateway_overhead_ms,error_body,backend_id_normalized,timestamp_raw,t_rel_s,strategy
69.066,resnet_p2c_c16_0006716,610267,p2c_pewma,sp26-cs525-0612,200,122.428,2.49,,sp26-cs525-0612.cs.illinois.edu,69.066,69.066,p2c_pewma
69.073,resnet_p2c_c16_0006717,610037,p2c_pewma,sp26-cs525-0619,200,130.623,5.96,,sp26-cs525-0619.cs.illinois.edu,69.073,69.073,p2c_pewma
69.081,resnet_p2c_c16_0006718,609950,p2c_pewma,sp26-cs525-0605,200,75.43,3.745,,sp26-cs525-0605.cs.illinois.edu,69.081,69.081,p2c_pewma
69.087,resnet_p2c_c16_0006719,610235,p2c_pewma,sp26-cs525-0618,200,127.956,8.176,,sp26-cs525-0618.cs.illinois.edu,69.087,69.087,p2c_pewma
69.112,resnet_p2c_c16_0006720,609869,p2c_pewma,sp26-cs525-0619,200,229.638,4.582,,sp26-cs525-0619.cs.illinois.edu,69.112,69.112,p2c_pewma
69.12,resnet_p2c_c16_0006721,609558,p2c_pewma,sp26-cs525-0617,200,112.729,6.675,,sp26-cs525-0617.cs.illinois.edu,69.12,69.120,p2c_pewma
69.122,resnet_p2c_c16_0006722,610060,p2c_pewma,sp26-cs525-0612,200,117.808,5.469,,sp26-cs525-0612.cs.illinois.edu,69.122,69.122,p2c_pewma
69.125,resnet_p2c_c16_0006723,609664,p2c_pewma,sp26-cs525-0609,200,168.041,6.085,,sp26-cs525-0609.cs.illinois.edu,69.125,69.125,p2c_pewma
69.146,resnet_p2c_c16_0006724,609591,p2c_pewma,sp26-cs525-0606,200,119.589,6.429,,sp26-cs525-0606.cs.illinois.edu,69.146,69.146,p2c_pewma
69.157,resnet_p2c_c16_0006725,610379,p2c_pewma,sp26-cs525-0605,200,123.101,7.621,,sp26-cs525-0605.cs.illinois.edu,69.157,69.157,p2c_pewma
69.17,resnet_p2c_c16_0006726,609838,p2c_pewma,sp26-cs525-0618,200,138.58,4.55,,sp26-cs525-0618.cs.illinois.edu,69.17,69.170,p2c_pewma
69.179,resnet_p2c_c16_0006727,610142,p2c_pewma,sp26-cs525-0607,200,61.316,5.222,,sp26-cs525-0607.cs.illinois.edu,69.179,69.179,p2c_pewma
69.179,resnet_p2c_c16_0006728,610300,p2c_pewma,sp26-cs525-0606,200,170.084,6.933,,sp26-cs525-0606.cs.illinois.edu,69.179,69.179,p2c_pewma
69.183,resnet_p2c_c16_0006729,610318,p2c_pewma,sp26-cs525-0619,200,221.936,5.79,,sp26-cs525-0619.cs.illinois.edu,69.183,69.183,p2c_pewma
69.188,resnet_p2c_c16_0006730,610348,p2c_pewma,sp26-cs525-0614,200,85.021,7.361,,sp26-cs525-0614.cs.illinois.edu,69.188,69.188,p2c_pewma
69.19,resnet_p2c_c16_0006731,610332,p2c_pewma,sp26-cs525-0617,200,188.085,7.661,,sp26-cs525-0617.cs.illinois.edu,69.19,69.190,p2c_pewma
69.2,resnet_p2c_c16_0006732,610058,p2c_pewma,sp26-cs525-0605,200,146.087,7.493,,sp26-cs525-0605.cs.illinois.edu,69.2,69.200,p2c_pewma
69.204,resnet_p2c_c16_0006733,610024,p2c_pewma,sp26-cs525-0608,200,58.353,5.223,,sp26-cs525-0608.cs.illinois.edu,69.204,69.204,p2c_pewma
69.215,resnet_p2c_c16_0006734,609979,p2c_pewma,sp26-cs525-0614,200,122.078,6.666,,sp26-cs525-0614.cs.illinois.edu,69.215,69.215,p2c_pewma
69.233,resnet_p2c_c16_0006735,610159,p2c_pewma,sp26-cs525-0607,200,113.009,8.219,,sp26-cs525-0607.cs.illinois.edu,69.233,69.233,p2c_pewma
69.233,resnet_p2c_c16_0006736,609702,p2c_pewma,sp26-cs525-0605,200,211.575,10.001,,sp26-cs525-0605.cs.illinois.edu,69.233,69.233,p2c_pewma
69.24,resnet_p2c_c16_0006737,610357,p2c_pewma,sp26-cs525-0617,200,218.174,6.828,,sp26-cs525-0617.cs.illinois.edu,69.24,69.240,p2c_pewma
69.24,resnet_p2c_c16_0006738,610379,p2c_pewma,sp26-cs525-0612,200,52.559,7.298,,sp26-cs525-0612.cs.illinois.edu,69.24,69.240,p2c_pewma
69.262,resnet_p2c_c16_0006739,609946,p2c_pewma,sp26-cs525-0608,200,95.974,6.334,,sp26-cs525-0608.cs.illinois.edu,69.262,69.262,p2c_pewma
69.265,resnet_p2c_c16_0006740,610128,p2c_pewma,sp26-cs525-0607,200,156.025,4.931,,sp26-cs525-0607.cs.illinois.edu,69.265,69.265,p2c_pewma
69.273,resnet_p2c_c16_0006741,609815,p2c_pewma,sp26-cs525-0608,200,232.316,3.637,,sp26-cs525-0608.cs.illinois.edu,69.273,69.273,p2c_pewma
69.28,resnet_p2c_c16_0006742,610275,p2c_pewma,sp26-cs525-0612,200,102.261,5.26,,sp26-cs525-0612.cs.illinois.edu,69.28,69.280,p2c_pewma
69.293,resnet_p2c_c16_0006743,609689,p2c_pewma,sp26-cs525-0615,200,110.704,6.288,,sp26-cs525-0615.cs.illinois.edu,69.293,69.293,p2c_pewma
69.293,resnet_p2c_c16_0006744,610392,p2c_pewma,sp26-cs525-0612,200,147.686,7.198,,sp26-cs525-0612.cs.illinois.edu,69.293,69.293,p2c_pewma
69.308,resnet_p2c_c16_0006745,610188,p2c_pewma,sp26-cs525-0607,200,163.215,5.603,,sp26-cs525-0607.cs.illinois.edu,69.308,69.308,p2c_pewma
69.337,resnet_p2c_c16_0006746,610437,p2c_pewma,sp26-cs525-0607,200,170.47,4.156,,sp26-cs525-0607.cs.illinois.edu,69.337,69.337,p2c_pewma
69.341,resnet_p2c_c16_0006747,610346,p2c_pewma,sp26-cs525-0606,200,107.758,7.084,,sp26-cs525-0606.cs.illinois.edu,69.341,69.341,p2c_pewma
69.346,resnet_p2c_c16_0006748,609615,p2c_pewma,sp26-cs525-0607,200,204.719,5.833,,sp26-cs525-0607.cs.illinois.edu,69.346,69.346,p2c_pewma
69.346,resnet_p2c_c16_0006749,610034,p2c_pewma,sp26-cs525-0618,200,88.295,4.872,,sp26-cs525-0618.cs.illinois.edu,69.346,69.346,p2c_pewma
69.349,resnet_p2c_c16_0006750,610226,p2c_pewma,sp26-cs525-0609,200,64.116,5.604,,sp26-cs525-0609.cs.illinois.edu,69.349,69.349,p2c_pewma
69.358,resnet_p2c_c16_0006751,610229,p2c_pewma,sp26-cs525-0615,200,86.77,3.131,,sp26-cs525-0615.cs.illinois.edu,69.358,69.358,p2c_pewma
69.378,resnet_p2c_c16_0006752,610035,p2c_pewma,sp26-cs525-0615,200,116.89,5.42,,sp26-cs525-0615.cs.illinois.edu,69.378,69.378,p2c_pewma
69.382,resnet_p2c_c16_0006753,610217,p2c_pewma,sp26-cs525-0609,200,167.222,3.724,,sp26-cs525-0609.cs.illinois.edu,69.382,69.382,p2c_pewma
69.403,resnet_p2c_c16_0006754,609773,p2c_pewma,sp26-cs525-0605,200,99.244,8.694,,sp26-cs525-0605.cs.illinois.edu,69.403,69.403,p2c_pewma
69.405,resnet_p2c_c16_0006755,609980,p2c_pewma,sp26-cs525-0618,200,88.328,5.68,,sp26-cs525-0618.cs.illinois.edu,69.405,69.405,p2c_pewma
69.413,resnet_p2c_c16_0006756,610027,p2c_pewma,sp26-cs525-0614,200,64.07,7.298,,sp26-cs525-0614.cs.illinois.edu,69.413,69.413,p2c_pewma
69.421,resnet_p2c_c16_0006757,610399,p2c_pewma,sp26-cs525-0612,200,76.213,5.3,,sp26-cs525-0612.cs.illinois.edu,69.421,69.421,p2c_pewma
69.434,resnet_p2c_c16_0006758,610043,p2c_pewma,sp26-cs525-0614,200,150.19,7.514,,sp26-cs525-0614.cs.illinois.edu,69.434,69.434,p2c_pewma
69.441,resnet_p2c_c16_0006759,610123,p2c_pewma,sp26-cs525-0615,200,203.139,6.263,,sp26-cs525-0615.cs.illinois.edu,69.441,69.441,p2c_pewma
69.445,resnet_p2c_c16_0006760,610337,p2c_pewma,sp26-cs525-0619,200,97.287,4.927,,sp26-cs525-0619.cs.illinois.edu,69.445,69.445,p2c_pewma
69.445,resnet_p2c_c16_0006761,609756,p2c_pewma,sp26-cs525-0618,200,118.599,6.341,,sp26-cs525-0618.cs.illinois.edu,69.445,69.445,p2c_pewma
69.449,resnet_p2c_c16_0006762,609741,p2c_pewma,sp26-cs525-0618,200,168.348,5.754,,sp26-cs525-0618.cs.illinois.edu,69.449,69.449,p2c_pewma
69.458,resnet_p2c_c16_0006763,609560,p2c_pewma,sp26-cs525-0609,200,156.899,7.412,,sp26-cs525-0609.cs.illinois.edu,69.458,69.458,p2c_pewma
69.472,resnet_p2c_c16_0006764,609843,p2c_pewma,sp26-cs525-0617,200,124.035,5.918,,sp26-cs525-0617.cs.illinois.edu,69.472,69.472,p2c_pewma
69.477,resnet_p2c_c16_0006765,609914,p2c_pewma,sp26-cs525-0617,200,177.93,5.261,,sp26-cs525-0617.cs.illinois.edu,69.477,69.477,p2c_pewma
69.494,resnet_p2c_c16_0006766,610284,p2c_pewma,sp26-cs525-0607,200,88.261,4.508,,sp26-cs525-0607.cs.illinois.edu,69.494,69.494,p2c_pewma
69.495,resnet_p2c_c16_0006767,609557,p2c_pewma,sp26-cs525-0606,200,71.868,5.364,,sp26-cs525-0606.cs.illinois.edu,69.495,69.495,p2c_pewma
69.497,resnet_p2c_c16_0006768,610434,p2c_pewma,sp26-cs525-0608,200,132.943,6.592,,sp26-cs525-0608.cs.illinois.edu,69.497,69.497,p2c_pewma
69.502,resnet_p2c_c16_0006769,610278,p2c_pewma,sp26-cs525-0614,200,112.22,7.935,,sp26-cs525-0614.cs.illinois.edu,69.502,69.502,p2c_pewma
69.506,resnet_p2c_c16_0006770,609983,p2c_pewma,sp26-cs525-0612,200,67.459,5.892,,sp26-cs525-0612.cs.illinois.edu,69.506,69.506,p2c_pewma
69.507,resnet_p2c_c16_0006771,610158,p2c_pewma,sp26-cs525-0607,200,154.43,4.66,,sp26-cs525-0607.cs.illinois.edu,69.507,69.507,p2c_pewma
69.542,resnet_p2c_c16_0006772,610282,p2c_pewma,sp26-cs525-0605,200,83.302,5.391,,sp26-cs525-0605.cs.illinois.edu,69.542,69.542,p2c_pewma
69.549,resnet_p2c_c16_0006773,609616,p2c_pewma,sp26-cs525-0605,200,201.377,7.678,,sp26-cs525-0605.cs.illinois.edu,69.549,69.549,p2c_pewma
69.551,resnet_p2c_c16_0006774,609566,p2c_pewma,sp26-cs525-0606,200,91.475,6.28,,sp26-cs525-0606.cs.illinois.edu,69.551,69.551,p2c_pewma
69.564,resnet_p2c_c16_0006775,610156,p2c_pewma,sp26-cs525-0606,200,152.115,7.322,,sp26-cs525-0606.cs.illinois.edu,69.564,69.564,p2c_pewma
69.567,resnet_p2c_c16_0006776,609756,p2c_pewma,sp26-cs525-0618,200,93.77,6.547,,sp26-cs525-0618.cs.illinois.edu,69.567,69.567,p2c_pewma
69.573,resnet_p2c_c16_0006777,609819,p2c_pewma,sp26-cs525-0606,200,210.218,7.956,,sp26-cs525-0606.cs.illinois.edu,69.573,69.573,p2c_pewma
69.582,resnet_p2c_c16_0006778,609679,p2c_pewma,sp26-cs525-0615,200,119.03,8.555,,sp26-cs525-0615.cs.illinois.edu,69.582,69.582,p2c_pewma
69.585,resnet_p2c_c16_0006779,610066,p2c_pewma,sp26-cs525-0614,200,76.715,5.601,,sp26-cs525-0614.cs.illinois.edu,69.585,69.585,p2c_pewma
69.596,resnet_p2c_c16_0006780,610242,p2c_pewma,sp26-cs525-0607,200,233.726,4.327,,sp26-cs525-0607.cs.illinois.edu,69.596,69.596,p2c_pewma
69.615,resnet_p2c_c16_0006781,609944,p2c_pewma,sp26-cs525-0609,200,60.842,5.437,,sp26-cs525-0609.cs.illinois.edu,69.615,69.615,p2c_pewma
69.615,resnet_p2c_c16_0006782,609679,p2c_pewma,sp26-cs525-0605,200,223.921,6.79,,sp26-cs525-0605.cs.illinois.edu,69.615,69.615,p2c_pewma
69.617,resnet_p2c_c16_0006783,609910,p2c_pewma,sp26-cs525-0608,200,148.395,3.887,,sp26-cs525-0608.cs.illinois.edu,69.617,69.617,p2c_pewma
69.625,resnet_p2c_c16_0006784,610191,p2c_pewma,sp26-cs525-0619,200,90.185,6.689,,sp26-cs525-0619.cs.illinois.edu,69.625,69.625,p2c_pewma
69.63,resnet_p2c_c16_0006785,610199,p2c_pewma,sp26-cs525-0618,200,150.846,5.697,,sp26-cs525-0618.cs.illinois.edu,69.63,69.630,p2c_pewma
69.642,resnet_p2c_c16_0006786,610198,p2c_pewma,sp26-cs525-0612,200,94.727,4.661,,sp26-cs525-0612.cs.illinois.edu,69.642,69.642,p2c_pewma
69.644,resnet_p2c_c16_0006787,609692,p2c_pewma,sp26-cs525-0614,200,95.537,7.488,,sp26-cs525-0614.cs.illinois.edu,69.644,69.644,p2c_pewma
69.655,resnet_p2c_c16_0006788,609928,p2c_pewma,sp26-cs525-0615,200,102.012,4.968,,sp26-cs525-0615.cs.illinois.edu,69.655,69.655,p2c_pewma
69.661,resnet_p2c_c16_0006789,610426,p2c_pewma,sp26-cs525-0612,200,203.612,8.81,,sp26-cs525-0612.cs.illinois.edu,69.661,69.661,p2c_pewma
69.661,resnet_p2c_c16_0006790,609898,p2c_pewma,sp26-cs525-0614,200,175.411,5.639,,sp26-cs525-0614.cs.illinois.edu,69.661,69.661,p2c_pewma
69.662,resnet_p2c_c16_0006791,609918,p2c_pewma,sp26-cs525-0608,200,156.628,9.032,,sp26-cs525-0608.cs.illinois.edu,69.662,69.662,p2c_pewma
69.676,resnet_p2c_c16_0006792,609574,p2c_pewma,sp26-cs525-0615,200,136.73,6.336,,sp26-cs525-0615.cs.illinois.edu,69.676,69.676,p2c_pewma
69.701,resnet_p2c_c16_0006793,610097,p2c_pewma,sp26-cs525-0605,200,205.217,5.257,,sp26-cs525-0605.cs.illinois.edu,69.701,69.701,p2c_pewma
69.716,resnet_p2c_c16_0006794,609962,p2c_pewma,sp26-cs525-0615,200,168.345,6.279,,sp26-cs525-0615.cs.illinois.edu,69.716,69.716,p2c_pewma
69.716,resnet_p2c_c16_0006795,609965,p2c_pewma,sp26-cs525-0618,200,133.323,4.591,,sp26-cs525-0618.cs.illinois.edu,69.716,69.716,p2c_pewma
69.737,resnet_p2c_c16_0006796,609970,p2c_pewma,sp26-cs525-0606,200,127.218,5.339,,sp26-cs525-0606.cs.illinois.edu,69.737,69.737,p2c_pewma
69.74,resnet_p2c_c16_0006797,610231,p2c_pewma,sp26-cs525-0617,200,87.649,6.722,,sp26-cs525-0617.cs.illinois.edu,69.74,69.740,p2c_pewma
69.751,resnet_p2c_c16_0006798,609757,p2c_pewma,sp26-cs525-0617,200,146.534,5.509,,sp26-cs525-0617.cs.illinois.edu,69.751,69.751,p2c_pewma
69.757,resnet_p2c_c16_0006799,610206,p2c_pewma,sp26-cs525-0606,200,165.136,4.039,,sp26-cs525-0606.cs.illinois.edu,69.757,69.757,p2c_pewma
69.766,resnet_p2c_c16_0006800,610347,p2c_pewma,sp26-cs525-0609,200,108.83,6.465,,sp26-cs525-0609.cs.illinois.edu,69.766,69.766,p2c_pewma
69.781,resnet_p2c_c16_0006801,609780,p2c_pewma,sp26-cs525-0609,200,169.645,7.53,,sp26-cs525-0609.cs.illinois.edu,69.781,69.781,p2c_pewma
69.783,resnet_p2c_c16_0006802,610159,p2c_pewma,sp26-cs525-0607,200,131.834,5.983,,sp26-cs525-0607.cs.illinois.edu,69.783,69.783,p2c_pewma
69.812,resnet_p2c_c16_0006803,609593,p2c_pewma,sp26-cs525-0619,200,90.159,6.684,,sp26-cs525-0619.cs.illinois.edu,69.812,69.812,p2c_pewma
69.818,resnet_p2c_c16_0006804,609631,p2c_pewma,sp26-cs525-0615,200,186.998,5.46,,sp26-cs525-0615.cs.illinois.edu,69.818,69.818,p2c_pewma
69.827,resnet_p2c_c16_0006805,610428,p2c_pewma,sp26-cs525-0606,200,161.037,5.038,,sp26-cs525-0606.cs.illinois.edu,69.827,69.827,p2c_pewma
69.829,resnet_p2c_c16_0006806,610172,p2c_pewma,sp26-cs525-0619,200,124.874,7.82,,sp26-cs525-0619.cs.illinois.edu,69.829,69.829,p2c_pewma
69.837,resnet_p2c_c16_0006807,609559,p2c_pewma,sp26-cs525-0612,200,66.261,6.694,,sp26-cs525-0612.cs.illinois.edu,69.837,69.837,p2c_pewma
69.839,resnet_p2c_c16_0006808,609738,p2c_pewma,sp26-cs525-0607,200,121.78,6.983,,sp26-cs525-0607.cs.illinois.edu,69.839,69.839,p2c_pewma
69.849,resnet_p2c_c16_0006809,609954,p2c_pewma,sp26-cs525-0615,200,276.747,5.464,,sp26-cs525-0615.cs.illinois.edu,69.849,69.849,p2c_pewma
69.864,resnet_p2c_c16_0006810,610304,p2c_pewma,sp26-cs525-0617,200,85.604,6.857,,sp26-cs525-0617.cs.illinois.edu,69.864,69.864,p2c_pewma
69.864,resnet_p2c_c16_0006811,610037,p2c_pewma,sp26-cs525-0614,200,97.517,5.557,,sp26-cs525-0614.cs.illinois.edu,69.864,69.864,p2c_pewma
69.874,resnet_p2c_c16_0006812,609648,p2c_pewma,sp26-cs525-0606,200,329.774,8.642,,sp26-cs525-0606.cs.illinois.edu,69.874,69.874,p2c_pewma
69.884,resnet_p2c_c16_0006813,609802,p2c_pewma,sp26-cs525-0618,200,76.928,7.107,,sp26-cs525-0618.cs.illinois.edu,69.884,69.884,p2c_pewma
69.897,resnet_p2c_c16_0006814,609766,p2c_pewma,sp26-cs525-0614,200,117.843,4.285,,sp26-cs525-0614.cs.illinois.edu,69.897,69.897,p2c_pewma
69.902,resnet_p2c_c16_0006815,610123,p2c_pewma,sp26-cs525-0618,200,106.17,5.372,,sp26-cs525-0618.cs.illinois.edu,69.902,69.902,p2c_pewma
69.903,resnet_p2c_c16_0006816,610444,p2c_pewma,sp26-cs525-0612,200,83.53,4.85,,sp26-cs525-0612.cs.illinois.edu,69.903,69.903,p2c_pewma
69.906,resnet_p2c_c16_0006817,609769,p2c_pewma,sp26-cs525-0608,200,123.457,3.812,,sp26-cs525-0608.cs.illinois.edu,69.906,69.906,p2c_pewma
69.915,resnet_p2c_c16_0006818,609556,p2c_pewma,sp26-cs525-0607,200,108.375,6.122,,sp26-cs525-0607.cs.illinois.edu,69.915,69.915,p2c_pewma
69.923,resnet_p2c_c16_0006819,609884,p2c_pewma,sp26-cs525-0608,200,153.365,5.787,,sp26-cs525-0608.cs.illinois.edu,69.923,69.923,p2c_pewma
69.95,resnet_p2c_c16_0006820,609789,p2c_pewma,sp26-cs525-0614,200,107.883,6.693,,sp26-cs525-0614.cs.illinois.edu,69.95,69.950,p2c_pewma
69.951,resnet_p2c_c16_0006821,609887,p2c_pewma,sp26-cs525-0612,200,100.153,6.119,,sp26-cs525-0612.cs.illinois.edu,69.951,69.951,p2c_pewma
69.954,resnet_p2c_c16_0006822,609579,p2c_pewma,sp26-cs525-0617,200,78.553,6.275,,sp26-cs525-0617.cs.illinois.edu,69.954,69.954,p2c_pewma
69.961,resnet_p2c_c16_0006823,610369,p2c_pewma,sp26-cs525-0612,200,154.589,4.436,,sp26-cs525-0612.cs.illinois.edu,69.961,69.961,p2c_pewma
69.961,resnet_p2c_c16_0006824,610041,p2c_pewma,sp26-cs525-0609,200,84.585,5.782,,sp26-cs525-0609.cs.illinois.edu,69.961,69.961,p2c_pewma
69.962,resnet_p2c_c16_0006825,610357,p2c_pewma,sp26-cs525-0605,200,62.019,8.95,,sp26-cs525-0605.cs.illinois.edu,69.962,69.962,p2c_pewma
69.986,resnet_p2c_c16_0006826,610035,p2c_pewma,sp26-cs525-0607,200,100.185,5.839,,sp26-cs525-0607.cs.illinois.edu,69.986,69.986,p2c_pewma
69.988,resnet_p2c_c16_0006827,610347,p2c_pewma,sp26-cs525-0618,200,153.968,5.977,,sp26-cs525-0618.cs.illinois.edu,69.988,69.988,p2c_pewma
70.005,resnet_p2c_c16_0006828,609776,p2c_pewma,sp26-cs525-0617,200,110.512,6.318,,sp26-cs525-0617.cs.illinois.edu,70.005,70.005,p2c_pewma
70.009,resnet_p2c_c16_0006829,609797,p2c_pewma,sp26-cs525-0605,200,101.654,6.742,,sp26-cs525-0605.cs.illinois.edu,70.009,70.009,p2c_pewma
70.015,resnet_p2c_c16_0006830,610093,p2c_pewma,sp26-cs525-0609,200,125.141,5.702,,sp26-cs525-0609.cs.illinois.edu,70.015,70.015,p2c_pewma
70.024,resnet_p2c_c16_0006831,609702,p2c_pewma,sp26-cs525-0608,200,135.277,4.663,,sp26-cs525-0608.cs.illinois.edu,70.024,70.024,p2c_pewma
70.024,resnet_p2c_c16_0006832,610343,p2c_pewma,sp26-cs525-0609,200,181.281,5.842,,sp26-cs525-0609.cs.illinois.edu,70.024,70.024,p2c_pewma
70.03,resnet_p2c_c16_0006833,610400,p2c_pewma,sp26-cs525-0605,200,132.741,2.85,,sp26-cs525-0605.cs.illinois.edu,70.03,70.030,p2c_pewma
70.033,resnet_p2c_c16_0006834,609591,p2c_pewma,sp26-cs525-0607,200,92.145,6.284,,sp26-cs525-0607.cs.illinois.edu,70.033,70.033,p2c_pewma
70.045,resnet_p2c_c16_0006835,610039,p2c_pewma,sp26-cs525-0607,200,187.993,6.463,,sp26-cs525-0607.cs.illinois.edu,70.045,70.045,p2c_pewma
70.051,resnet_p2c_c16_0006836,610423,p2c_pewma,sp26-cs525-0608,200,218.065,6.345,,sp26-cs525-0608.cs.illinois.edu,70.051,70.051,p2c_pewma
70.058,resnet_p2c_c16_0006837,610053,p2c_pewma,sp26-cs525-0609,200,199.565,5.741,,sp26-cs525-0609.cs.illinois.edu,70.058,70.058,p2c_pewma
70.076,resnet_p2c_c16_0006838,609802,p2c_pewma,sp26-cs525-0614,200,68.934,4.94,,sp26-cs525-0614.cs.illinois.edu,70.076,70.076,p2c_pewma
70.087,resnet_p2c_c16_0006839,609845,p2c_pewma,sp26-cs525-0618,200,162.093,5.284,,sp26-cs525-0618.cs.illinois.edu,70.087,70.087,p2c_pewma
70.11,resnet_p2c_c16_0006840,609619,p2c_pewma,sp26-cs525-0607,200,193.116,4.753,,sp26-cs525-0607.cs.illinois.edu,70.11,70.110,p2c_pewma
70.115,resnet_p2c_c16_0006841,609686,p2c_pewma,sp26-cs525-0617,200,45.812,8.418,,sp26-cs525-0617.cs.illinois.edu,70.115,70.115,p2c_pewma
70.116,resnet_p2c_c16_0006842,610328,p2c_pewma,sp26-cs525-0606,200,153.714,5.987,,sp26-cs525-0606.cs.illinois.edu,70.116,70.116,p2c_pewma
70.125,resnet_p2c_c16_0006843,609607,p2c_pewma,sp26-cs525-0614,200,61.275,5.504,,sp26-cs525-0614.cs.illinois.edu,70.125,70.125,p2c_pewma
70.126,resnet_p2c_c16_0006844,610424,p2c_pewma,sp26-cs525-0615,200,173.531,5.879,,sp26-cs525-0615.cs.illinois.edu,70.126,70.126,p2c_pewma
70.14,resnet_p2c_c16_0006845,609780,p2c_pewma,sp26-cs525-0619,200,63.993,3.259,,sp26-cs525-0619.cs.illinois.edu,70.14,70.140,p2c_pewma
70.142,resnet_p2c_c16_0006846,610249,p2c_pewma,sp26-cs525-0605,200,103.514,7.507,,sp26-cs525-0605.cs.illinois.edu,70.142,70.142,p2c_pewma
70.145,resnet_p2c_c16_0006847,609955,p2c_pewma,sp26-cs525-0607,200,204.718,3.561,,sp26-cs525-0607.cs.illinois.edu,70.145,70.145,p2c_pewma
70.159,resnet_p2c_c16_0006848,609789,p2c_pewma,sp26-cs525-0608,200,173.496,7.093,,sp26-cs525-0608.cs.illinois.edu,70.159,70.159,p2c_pewma
70.161,resnet_p2c_c16_0006849,610421,p2c_pewma,sp26-cs525-0605,200,154.173,5.615,,sp26-cs525-0605.cs.illinois.edu,70.161,70.161,p2c_pewma
70.162,resnet_p2c_c16_0006850,610202,p2c_pewma,sp26-cs525-0606,200,194.889,6.267,,sp26-cs525-0606.cs.illinois.edu,70.162,70.162,p2c_pewma
70.186,resnet_p2c_c16_0006851,610370,p2c_pewma,sp26-cs525-0617,200,186.003,6.122,,sp26-cs525-0617.cs.illinois.edu,70.186,70.186,p2c_pewma
70.204,resnet_p2c_c16_0006852,610035,p2c_pewma,sp26-cs525-0614,200,77.985,3.22,,sp26-cs525-0614.cs.illinois.edu,70.204,70.204,p2c_pewma
70.204,resnet_p2c_c16_0006853,610177,p2c_pewma,sp26-cs525-0605,200,178.912,5.884,,sp26-cs525-0605.cs.illinois.edu,70.204,70.204,p2c_pewma
70.205,resnet_p2c_c16_0006854,609697,p2c_pewma,sp26-cs525-0615,200,227.859,5.263,,sp26-cs525-0615.cs.illinois.edu,70.205,70.205,p2c_pewma
70.233,resnet_p2c_c16_0006855,609975,p2c_pewma,sp26-cs525-0608,200,241.1,6.613,,sp26-cs525-0608.cs.illinois.edu,70.233,70.233,p2c_pewma
70.246,resnet_p2c_c16_0006856,610190,p2c_pewma,sp26-cs525-0619,200,73.508,4.038,,sp26-cs525-0619.cs.illinois.edu,70.246,70.246,p2c_pewma
70.249,resnet_p2c_c16_0006857,609701,p2c_pewma,sp26-cs525-0618,200,113.602,7.307,,sp26-cs525-0618.cs.illinois.edu,70.249,70.249,p2c_pewma
70.257,resnet_p2c_c16_0006858,610374,p2c_pewma,sp26-cs525-0614,200,112.732,5.764,,sp26-cs525-0614.cs.illinois.edu,70.257,70.257,p2c_pewma
70.269,resnet_p2c_c16_0006859,610367,p2c_pewma,sp26-cs525-0619,200,102.245,6.359,,sp26-cs525-0619.cs.illinois.edu,70.269,70.269,p2c_pewma
70.27,resnet_p2c_c16_0006860,610398,p2c_pewma,sp26-cs525-0619,200,166.186,4.773,,sp26-cs525-0619.cs.illinois.edu,70.27,70.270,p2c_pewma
70.282,resnet_p2c_c16_0006861,609842,p2c_pewma,sp26-cs525-0612,200,80.947,6.941,,sp26-cs525-0612.cs.illinois.edu,70.282,70.282,p2c_pewma
70.299,resnet_p2c_c16_0006862,610277,p2c_pewma,sp26-cs525-0619,200,230.303,5.456,,sp26-cs525-0619.cs.illinois.edu,70.299,70.299,p2c_pewma
70.303,resnet_p2c_c16_0006863,610091,p2c_pewma,sp26-cs525-0614,200,167.496,6.543,,sp26-cs525-0614.cs.illinois.edu,70.303,70.303,p2c_pewma
70.315,resnet_p2c_c16_0006864,610372,p2c_pewma,sp26-cs525-0609,200,67.173,4.835,,sp26-cs525-0609.cs.illinois.edu,70.315,70.315,p2c_pewma
70.319,resnet_p2c_c16_0006865,610445,p2c_pewma,sp26-cs525-0612,200,99.576,6.856,,sp26-cs525-0612.cs.illinois.edu,70.319,70.319,p2c_pewma
70.332,resnet_p2c_c16_0006866,610130,p2c_pewma,sp26-cs525-0607,200,76.618,5.083,,sp26-cs525-0607.cs.illinois.edu,70.332,70.332,p2c_pewma
70.35,resnet_p2c_c16_0006867,609668,p2c_pewma,sp26-cs525-0609,200,100.468,4.993,,sp26-cs525-0609.cs.illinois.edu,70.35,70.350,p2c_pewma
70.357,resnet_p2c_c16_0006868,610155,p2c_pewma,sp26-cs525-0605,200,146.056,7.069,,sp26-cs525-0605.cs.illinois.edu,70.357,70.357,p2c_pewma
70.362,resnet_p2c_c16_0006869,610282,p2c_pewma,sp26-cs525-0612,200,90.49,7.501,,sp26-cs525-0612.cs.illinois.edu,70.362,70.362,p2c_pewma
70.363,resnet_p2c_c16_0006870,609784,p2c_pewma,sp26-cs525-0606,200,62.814,6.1,,sp26-cs525-0606.cs.illinois.edu,70.363,70.363,p2c_pewma
70.37,resnet_p2c_c16_0006871,609605,p2c_pewma,sp26-cs525-0618,200,122.07,4.031,,sp26-cs525-0618.cs.illinois.edu,70.37,70.370,p2c_pewma
