current_path,filename,extension,byte_size,sha256,contributor,collection_script,experiment_family,experiment_id,run_id,source_machine,target_machine,model_workload,fault_type,timestamp_start,timestamp_end,duration,row_count,delimiter,encoding,column_names,timestamp_format,timestamp_precision,sampling_interval,numeric_precision,units,existing_tags,provenance_classification,evidence_for_classification,proposed_action,confidence,manual_review_required
data/results_curated_real/MobileBERT_SST2_p2c_pewma/metadata/README_REAL_RESULTS.txt,README_REAL_RESULTS.txt,.txt,627,7ed3660774977f628a3afc1d53677ecfab5aea9421bab51ec170afc47e5e3933,Jisheng Jiang (jisheng3),scripts/campaign_a_orchestrator.py,MobileBERT_SST2,exp_mobilebert_sst2,README_REAL_RESULTS,sp26-cs525-0601 (gateway),sp26-cs525-0605..0620 (triton),Cluster Telemetry,fail-slow (tc delay 50-200ms),N/A,N/A,N/A,0,N/A,utf-8,N/A,relative_seconds,microseconds,event-driven,float64,"latency: ms, payload: bytes",curated_release,EMPIRICAL_DERIVED,Derived and normalized request-level/benchmark tables produced from raw cluster runs.,keep_in_data_processed,HIGH,False
data/results_curated_real/MobileBERT_SST2_p2c_pewma/normalized_request_level/campaign_nlp_mobilebert_p2c_c128.csv,campaign_nlp_mobilebert_p2c_c128.csv,.csv,2273725,0b2fab828ce9a17fb521631cec48a34d92d8e4468d9f61755505b004da259d7b,Jisheng Jiang (jisheng3),scripts/campaign_a_orchestrator.py,MobileBERT_SST2,exp_mobilebert_sst2,campaign_nlp_mobilebert_p2c_c128,sp26-cs525-0601 (gateway),sp26-cs525-0605..0620 (triton),MobileBERT/SST-2,fail-slow (tc delay 50-200ms),2026-04-03T09:40:00.000-05:00,N/A,N/A,12682,",",utf-8,"timestamp,req_id,payload_bytes,policy,backend_id,status_code,e2e_ms,gateway_overhead_ms,error_body,backend_id_normalized,timestamp_raw,t_rel_s,strategy",iso8601,microseconds,event-driven,float64,"latency: ms, payload: bytes",curated_release,EMPIRICAL_DERIVED,Derived and normalized request-level/benchmark tables produced from raw cluster runs.,keep_in_data_processed,HIGH,False
data/results_curated_real/MobileBERT_SST2_p2c_pewma/normalized_request_level/campaign_nlp_mobilebert_p2c_c32.csv,campaign_nlp_mobilebert_p2c_c32.csv,.csv,3448065,1ded66302e1f1fe45aedb563290d61dd7da5cd5293fed302738dbd044c774b59,Jisheng Jiang (jisheng3),scripts/campaign_a_orchestrator.py,MobileBERT_SST2,exp_mobilebert_sst2,campaign_nlp_mobilebert_p2c_c32,sp26-cs525-0601 (gateway),sp26-cs525-0605..0620 (triton),MobileBERT/SST-2,fail-slow (tc delay 50-200ms),2026-04-03T09:00:00.000-05:00,N/A,N/A,19369,",",utf-8,"timestamp,req_id,payload_bytes,policy,backend_id,status_code,e2e_ms,gateway_overhead_ms,error_body,backend_id_normalized,timestamp_raw,t_rel_s,strategy",iso8601,microseconds,event-driven,float64,"latency: ms, payload: bytes",curated_release,EMPIRICAL_DERIVED,Derived and normalized request-level/benchmark tables produced from raw cluster runs.,keep_in_data_processed,HIGH,False
data/results_curated_real/MobileBERT_SST2_p2c_pewma/normalized_request_level/campaign_nlp_mobilebert_p2c_c48.csv,campaign_nlp_mobilebert_p2c_c48.csv,.csv,3493512,6a0cb355d17af01684f0f757536f611b7f2143c71b762b4b67a4c26af8ff80ff,Jisheng Jiang (jisheng3),scripts/campaign_a_orchestrator.py,MobileBERT_SST2,exp_mobilebert_sst2,campaign_nlp_mobilebert_p2c_c48,sp26-cs525-0601 (gateway),sp26-cs525-0605..0620 (triton),MobileBERT/SST-2,fail-slow (tc delay 50-200ms),2026-04-03T09:10:00.000-05:00,N/A,N/A,19603,",",utf-8,"timestamp,req_id,payload_bytes,policy,backend_id,status_code,e2e_ms,gateway_overhead_ms,error_body,backend_id_normalized,timestamp_raw,t_rel_s,strategy",iso8601,microseconds,event-driven,float64,"latency: ms, payload: bytes",curated_release,EMPIRICAL_DERIVED,Derived and normalized request-level/benchmark tables produced from raw cluster runs.,keep_in_data_processed,HIGH,False
data/results_curated_real/MobileBERT_SST2_p2c_pewma/normalized_request_level/campaign_nlp_mobilebert_p2c_c64.csv,campaign_nlp_mobilebert_p2c_c64.csv,.csv,3228721,9ec6885d4eefbdb640369c86e51decbb58a942d74b804396e184e19c56dac094,Jisheng Jiang (jisheng3),scripts/campaign_a_orchestrator.py,MobileBERT_SST2,exp_mobilebert_sst2,campaign_nlp_mobilebert_p2c_c64,sp26-cs525-0601 (gateway),sp26-cs525-0605..0620 (triton),MobileBERT/SST-2,fail-slow (tc delay 50-200ms),2026-04-03T09:20:00.000-05:00,N/A,N/A,18082,",",utf-8,"timestamp,req_id,payload_bytes,policy,backend_id,status_code,e2e_ms,gateway_overhead_ms,error_body,backend_id_normalized,timestamp_raw,t_rel_s,strategy",iso8601,microseconds,event-driven,float64,"latency: ms, payload: bytes",curated_release,EMPIRICAL_DERIVED,Derived and normalized request-level/benchmark tables produced from raw cluster runs.,keep_in_data_processed,HIGH,False
data/results_curated_real/MobileBERT_SST2_p2c_pewma/normalized_request_level/campaign_nlp_mobilebert_p2c_c96.csv,campaign_nlp_mobilebert_p2c_c96.csv,.csv,2771648,3ffed0114b68a25b53e74f19afc53ea455c414ac987053717cbf34bc0f4e037d,Jisheng Jiang (jisheng3),scripts/campaign_a_orchestrator.py,MobileBERT_SST2,exp_mobilebert_sst2,campaign_nlp_mobilebert_p2c_c96,sp26-cs525-0601 (gateway),sp26-cs525-0605..0620 (triton),MobileBERT/SST-2,fail-slow (tc delay 50-200ms),2026-04-03T09:30:00.000-05:00,N/A,N/A,15469,",",utf-8,"timestamp,req_id,payload_bytes,policy,backend_id,status_code,e2e_ms,gateway_overhead_ms,error_body,backend_id_normalized,timestamp_raw,t_rel_s,strategy",iso8601,microseconds,event-driven,float64,"latency: ms, payload: bytes",curated_release,EMPIRICAL_DERIVED,Derived and normalized request-level/benchmark tables produced from raw cluster runs.,keep_in_data_processed,HIGH,False
data/results_curated_real/MobileBERT_SST2_p2c_pewma/raw_request_level/campaign_nlp_mobilebert_p2c_c128.csv,campaign_nlp_mobilebert_p2c_c128.csv,.csv,1265286,b3d51bc701c91a9ef29efd0c8587e977031d10aebef832fe88bbf9933f994fd1,Jisheng Jiang (jisheng3),scripts/campaign_a_orchestrator.py,MobileBERT_SST2,exp_mobilebert_sst2,campaign_nlp_mobilebert_p2c_c128,sp26-cs525-0601 (gateway),sp26-cs525-0605..0620 (triton),MobileBERT/SST-2,fail-slow (tc delay 50-200ms),2026-04-03T09:40:00.000-05:00,N/A,N/A,12682,",",utf-8,"timestamp,req_id,payload_bytes,policy,backend_id,status_code,e2e_ms,gateway_overhead_ms,",iso8601,microseconds,event-driven,float64,"latency: ms, payload: bytes",curated_release,EMPIRICAL_DERIVED,Derived and normalized request-level/benchmark tables produced from raw cluster runs.,keep_in_data_processed,HIGH,False
data/results_curated_real/MobileBERT_SST2_p2c_pewma/raw_request_level/campaign_nlp_mobilebert_p2c_c32.csv,campaign_nlp_mobilebert_p2c_c32.csv,.csv,1907609,cc923fdfc3ddedb0d3214559fc636f771eabff27f3b44248f7a4151d35f5b560,Jisheng Jiang (jisheng3),scripts/campaign_a_orchestrator.py,MobileBERT_SST2,exp_mobilebert_sst2,campaign_nlp_mobilebert_p2c_c32,sp26-cs525-0601 (gateway),sp26-cs525-0605..0620 (triton),MobileBERT/SST-2,fail-slow (tc delay 50-200ms),2026-04-03T09:00:00.000-05:00,N/A,N/A,19369,",",utf-8,"timestamp,req_id,payload_bytes,policy,backend_id,status_code,e2e_ms,gateway_overhead_ms,",iso8601,microseconds,event-driven,float64,"latency: ms, payload: bytes",curated_release,EMPIRICAL_DERIVED,Derived and normalized request-level/benchmark tables produced from raw cluster runs.,keep_in_data_processed,HIGH,False
data/results_curated_real/MobileBERT_SST2_p2c_pewma/raw_request_level/campaign_nlp_mobilebert_p2c_c48.csv,campaign_nlp_mobilebert_p2c_c48.csv,.csv,1934508,39966d098c99dba35581645fdcb1ab1eddf522f7168e874bafc5522a166018db,Jisheng Jiang (jisheng3),scripts/campaign_a_orchestrator.py,MobileBERT_SST2,exp_mobilebert_sst2,campaign_nlp_mobilebert_p2c_c48,sp26-cs525-0601 (gateway),sp26-cs525-0605..0620 (triton),MobileBERT/SST-2,fail-slow (tc delay 50-200ms),2026-04-03T09:10:00.000-05:00,N/A,N/A,19603,",",utf-8,"timestamp,req_id,payload_bytes,policy,backend_id,status_code,e2e_ms,gateway_overhead_ms,",iso8601,microseconds,event-driven,float64,"latency: ms, payload: bytes",curated_release,EMPIRICAL_DERIVED,Derived and normalized request-level/benchmark tables produced from raw cluster runs.,keep_in_data_processed,HIGH,False
data/results_curated_real/MobileBERT_SST2_p2c_pewma/raw_request_level/campaign_nlp_mobilebert_p2c_c64.csv,campaign_nlp_mobilebert_p2c_c64.csv,.csv,1790703,118033263aa5675e72d68543370c19784726900d8949a1f1f1c6e788d8906b67,Jisheng Jiang (jisheng3),scripts/campaign_a_orchestrator.py,MobileBERT_SST2,exp_mobilebert_sst2,campaign_nlp_mobilebert_p2c_c64,sp26-cs525-0601 (gateway),sp26-cs525-0605..0620 (triton),MobileBERT/SST-2,fail-slow (tc delay 50-200ms),2026-04-03T09:20:00.000-05:00,N/A,N/A,18082,",",utf-8,"timestamp,req_id,payload_bytes,policy,backend_id,status_code,e2e_ms,gateway_overhead_ms,",iso8601,microseconds,event-driven,float64,"latency: ms, payload: bytes",curated_release,EMPIRICAL_DERIVED,Derived and normalized request-level/benchmark tables produced from raw cluster runs.,keep_in_data_processed,HIGH,False
data/results_curated_real/MobileBERT_SST2_p2c_pewma/raw_request_level/campaign_nlp_mobilebert_p2c_c96.csv,campaign_nlp_mobilebert_p2c_c96.csv,.csv,1541482,4bf4cd11cf4ac2d817ecb54fbda5340087e2ff394e43e6547715a654dda6d173,Jisheng Jiang (jisheng3),scripts/campaign_a_orchestrator.py,MobileBERT_SST2,exp_mobilebert_sst2,campaign_nlp_mobilebert_p2c_c96,sp26-cs525-0601 (gateway),sp26-cs525-0605..0620 (triton),MobileBERT/SST-2,fail-slow (tc delay 50-200ms),2026-04-03T09:30:00.000-05:00,N/A,N/A,15469,",",utf-8,"timestamp,req_id,payload_bytes,policy,backend_id,status_code,e2e_ms,gateway_overhead_ms,",iso8601,microseconds,event-driven,float64,"latency: ms, payload: bytes",curated_release,EMPIRICAL_DERIVED,Derived and normalized request-level/benchmark tables produced from raw cluster runs.,keep_in_data_processed,HIGH,False
data/results_curated_real/MobileBERT_SST2_p2c_pewma/summary/summary_mobilebert_p2c.csv,summary_mobilebert_p2c.csv,.csv,456,dc2750c24c1e81ff6c9e467253ee25022bfa6cc081470751ceb2369538ba9ab0,Jisheng Jiang (jisheng3),scripts/campaign_a_orchestrator.py,MobileBERT_SST2,exp_mobilebert_sst2,summary_mobilebert_p2c,sp26-cs525-0601 (gateway),sp26-cs525-0605..0620 (triton),MobileBERT/SST-2,fail-slow (tc delay 50-200ms),N/A,N/A,N/A,5,",",utf-8,"mode,concurrency,total_requests,success_rate,rps,avg_ms,p95_ms,p99_ms,",relative_seconds,microseconds,event-driven,float64,"latency: ms, payload: bytes",curated_release,EMPIRICAL_DERIVED,Derived and normalized request-level/benchmark tables produced from raw cluster runs.,keep_in_data_processed,HIGH,False
data/results_curated_real/MobileBERT_SST2_round_robin/auxiliary_removed/README_PRODUCTION_DATA.txt,README_PRODUCTION_DATA.txt,.txt,1676,7f91914ba7bf7f182aef9fe2aedc95ae837b7cf072c42ccabfc859b1e98cc5e5,Jisheng Jiang (jisheng3),scripts/campaign_a_orchestrator.py,MobileBERT_SST2,exp_mobilebert_sst2,README_PRODUCTION_DATA,sp26-cs525-0601 (gateway),sp26-cs525-0605..0620 (triton),Cluster Telemetry,fail-slow (tc delay 50-200ms),N/A,N/A,N/A,0,N/A,utf-8,N/A,relative_seconds,microseconds,event-driven,float64,"latency: ms, payload: bytes",curated_release|PRODUCTION_DATA_tag,EMPIRICAL_DERIVED,Derived and normalized request-level/benchmark tables produced from raw cluster runs.,keep_in_data_processed,HIGH,False
data/results_curated_real/MobileBERT_SST2_round_robin/benchmark/benchmark_mobilebert_rr.json,benchmark_mobilebert_rr.json,.json,234,3671a7e5df95568c9490ef12e0f3e98515c2ba6907ed225dbdac6ef3f589a4a0,Jisheng Jiang (jisheng3),scripts/campaign_a_orchestrator.py,MobileBERT_SST2,exp_mobilebert_sst2,benchmark_mobilebert_rr,sp26-cs525-0601 (gateway),sp26-cs525-0605..0620 (triton),MobileBERT/SST-2,fail-slow (tc delay 50-200ms),N/A,N/A,N/A,7,N/A,utf-8,data_label|mode|aggregation|p99_ms|avg_ms|rps|total_requests,relative_seconds,microseconds,event-driven,float64,"latency: ms, payload: bytes",curated_release|PRODUCTION_DATA_tag,EMPIRICAL_DERIVED,Derived and normalized request-level/benchmark tables produced from raw cluster runs.,keep_in_data_processed,HIGH,False
data/results_curated_real/MobileBERT_SST2_round_robin/metadata/manifest_real_results.json,manifest_real_results.json,.json,474,81c863ff275f988c5a05caa5e9761f4fe0f4f56b2c1ef39cb9d1b157259bb95d,Jisheng Jiang (jisheng3),scripts/campaign_a_orchestrator.py,MobileBERT_SST2,exp_mobilebert_sst2,manifest_real_results,sp26-cs525-0601 (gateway),sp26-cs525-0605..0620 (triton),Cluster Telemetry,fail-slow (tc delay 50-200ms),N/A,N/A,N/A,9,N/A,utf-8,experiment_name|model|dataset|experiment_type|concurrency_levels|file_counts|schema_version|cleanup_timestamp|notes,relative_seconds,microseconds,event-driven,float64,"latency: ms, payload: bytes",curated_release,EMPIRICAL_DERIVED,Derived and normalized request-level/benchmark tables produced from raw cluster runs.,keep_in_data_processed,HIGH,False
data/results_curated_real/MobileBERT_SST2_round_robin/metadata/README_REAL_RESULTS.txt,README_REAL_RESULTS.txt,.txt,629,8567a92950fdfe75424dda83656d91af46b3fe4db98607945327f17f159956ef,Jisheng Jiang (jisheng3),scripts/campaign_a_orchestrator.py,MobileBERT_SST2,exp_mobilebert_sst2,README_REAL_RESULTS,sp26-cs525-0601 (gateway),sp26-cs525-0605..0620 (triton),Cluster Telemetry,fail-slow (tc delay 50-200ms),N/A,N/A,N/A,0,N/A,utf-8,N/A,relative_seconds,microseconds,event-driven,float64,"latency: ms, payload: bytes",curated_release,EMPIRICAL_DERIVED,Derived and normalized request-level/benchmark tables produced from raw cluster runs.,keep_in_data_processed,HIGH,False
data/results_curated_real/MobileBERT_SST2_round_robin/normalized_request_level/campaign_nlp_mobilebert_rr_c128.csv,campaign_nlp_mobilebert_rr_c128.csv,.csv,2393829,becd289e4d06d531491e31b58519cceaa0c110a15220b6b9cd51f8903cc372e0,Jisheng Jiang (jisheng3),scripts/campaign_a_orchestrator.py,MobileBERT_SST2,exp_mobilebert_sst2,campaign_nlp_mobilebert_rr_c128,sp26-cs525-0601 (gateway),sp26-cs525-0605..0620 (triton),MobileBERT/SST-2,fail-slow (tc delay 50-200ms),2026-04-03T12:40:00.031,N/A,N/A,14640,",",utf-8,"timestamp,req_id,payload_bytes,policy,backend_id,status_code,e2e_ms,gateway_overhead_ms,error_body,backend_id_normalized,timestamp_raw,t_rel_s,strategy",iso8601,microseconds,event-driven,float64,"latency: ms, payload: bytes",curated_release,EMPIRICAL_DERIVED,Derived and normalized request-level/benchmark tables produced from raw cluster runs.,keep_in_data_processed,HIGH,False
data/results_curated_real/MobileBERT_SST2_round_robin/normalized_request_level/campaign_nlp_mobilebert_rr_c32.csv,campaign_nlp_mobilebert_rr_c32.csv,.csv,2035821,a92aa96788880161b437e100c2b2e791f861d0055d26d101b030bc54d26ebd05,Jisheng Jiang (jisheng3),scripts/campaign_a_orchestrator.py,MobileBERT_SST2,exp_mobilebert_sst2,campaign_nlp_mobilebert_rr_c32,sp26-cs525-0601 (gateway),sp26-cs525-0605..0620 (triton),MobileBERT/SST-2,fail-slow (tc delay 50-200ms),2026-04-03T12:00:00.012,N/A,N/A,12600,",",utf-8,"timestamp,req_id,payload_bytes,policy,backend_id,status_code,e2e_ms,gateway_overhead_ms,error_body,backend_id_normalized,timestamp_raw,t_rel_s,strategy",iso8601,microseconds,event-driven,float64,"latency: ms, payload: bytes",curated_release,EMPIRICAL_DERIVED,Derived and normalized request-level/benchmark tables produced from raw cluster runs.,keep_in_data_processed,HIGH,False
data/results_curated_real/MobileBERT_SST2_round_robin/normalized_request_level/campaign_nlp_mobilebert_rr_c48.csv,campaign_nlp_mobilebert_rr_c48.csv,.csv,2193237,70c92bda194e22f19f5b9dce498fb0dbc33b6d0176b643ebdbab2e85d765ad13,Jisheng Jiang (jisheng3),scripts/campaign_a_orchestrator.py,MobileBERT_SST2,exp_mobilebert_sst2,campaign_nlp_mobilebert_rr_c48,sp26-cs525-0601 (gateway),sp26-cs525-0605..0620 (triton),MobileBERT/SST-2,fail-slow (tc delay 50-200ms),2026-04-03T12:10:00.000,N/A,N/A,13560,",",utf-8,"timestamp,req_id,payload_bytes,policy,backend_id,status_code,e2e_ms,gateway_overhead_ms,error_body,backend_id_normalized,timestamp_raw,t_rel_s,strategy",iso8601,microseconds,event-driven,float64,"latency: ms, payload: bytes",curated_release,EMPIRICAL_DERIVED,Derived and normalized request-level/benchmark tables produced from raw cluster runs.,keep_in_data_processed,HIGH,False
data/results_curated_real/MobileBERT_SST2_round_robin/normalized_request_level/campaign_nlp_mobilebert_rr_c64.csv,campaign_nlp_mobilebert_rr_c64.csv,.csv,2261503,8efefded906e817825268d46e48215e2eb24b1a4dca8044ca284d80da47e996f,Jisheng Jiang (jisheng3),scripts/campaign_a_orchestrator.py,MobileBERT_SST2,exp_mobilebert_sst2,campaign_nlp_mobilebert_rr_c64,sp26-cs525-0601 (gateway),sp26-cs525-0605..0620 (triton),MobileBERT/SST-2,fail-slow (tc delay 50-200ms),2026-04-03T12:20:00.007,N/A,N/A,13950,",",utf-8,"timestamp,req_id,payload_bytes,policy,backend_id,status_code,e2e_ms,gateway_overhead_ms,error_body,backend_id_normalized,timestamp_raw,t_rel_s,strategy",iso8601,microseconds,event-driven,float64,"latency: ms, payload: bytes",curated_release,EMPIRICAL_DERIVED,Derived and normalized request-level/benchmark tables produced from raw cluster runs.,keep_in_data_processed,HIGH,False
data/results_curated_real/MobileBERT_SST2_round_robin/normalized_request_level/campaign_nlp_mobilebert_rr_c96.csv,campaign_nlp_mobilebert_rr_c96.csv,.csv,2329801,95bdfa0612cea7b1112355d709df84eaaccbe1d3850e4fb82c969cdc968054a6,Jisheng Jiang (jisheng3),scripts/campaign_a_orchestrator.py,MobileBERT_SST2,exp_mobilebert_sst2,campaign_nlp_mobilebert_rr_c96,sp26-cs525-0601 (gateway),sp26-cs525-0605..0620 (triton),MobileBERT/SST-2,fail-slow (tc delay 50-200ms),2026-04-03T12:30:00.011,N/A,N/A,14340,",",utf-8,"timestamp,req_id,payload_bytes,policy,backend_id,status_code,e2e_ms,gateway_overhead_ms,error_body,backend_id_normalized,timestamp_raw,t_rel_s,strategy",iso8601,microseconds,event-driven,float64,"latency: ms, payload: bytes",curated_release,EMPIRICAL_DERIVED,Derived and normalized request-level/benchmark tables produced from raw cluster runs.,keep_in_data_processed,HIGH,False
data/results_curated_real/MobileBERT_SST2_round_robin/raw_request_level/campaign_nlp_mobilebert_rr_c128.csv,campaign_nlp_mobilebert_rr_c128.csv,.csv,1288586,dc4f575b6ea573b8369fed86eb8673739b6966d00d4dacd04bde5ed32673d946,Jisheng Jiang (jisheng3),scripts/campaign_a_orchestrator.py,MobileBERT_SST2,exp_mobilebert_sst2,campaign_nlp_mobilebert_rr_c128,sp26-cs525-0601 (gateway),sp26-cs525-0605..0620 (triton),MobileBERT/SST-2,fail-slow (tc delay 50-200ms),2026-04-03T12:40:00.031,N/A,N/A,14640,",",utf-8,"timestamp,req_id,payload_bytes,policy,backend_id,status_code,e2e_ms,gateway_overhead_ms,",iso8601,microseconds,event-driven,float64,"latency: ms, payload: bytes",curated_release,EMPIRICAL_DERIVED,Derived and normalized request-level/benchmark tables produced from raw cluster runs.,keep_in_data_processed,HIGH,False
data/results_curated_real/MobileBERT_SST2_round_robin/raw_request_level/campaign_nlp_mobilebert_rr_c32.csv,campaign_nlp_mobilebert_rr_c32.csv,.csv,1084239,68a9b7df3b79285f80f7c6f9ec38359b17a2306d4a892a6372d2efb37b81c43f,Jisheng Jiang (jisheng3),scripts/campaign_a_orchestrator.py,MobileBERT_SST2,exp_mobilebert_sst2,campaign_nlp_mobilebert_rr_c32,sp26-cs525-0601 (gateway),sp26-cs525-0605..0620 (triton),MobileBERT/SST-2,fail-slow (tc delay 50-200ms),2026-04-03T12:00:00.012,N/A,N/A,12600,",",utf-8,"timestamp,req_id,payload_bytes,policy,backend_id,status_code,e2e_ms,gateway_overhead_ms,",iso8601,microseconds,event-driven,float64,"latency: ms, payload: bytes",curated_release,EMPIRICAL_DERIVED,Derived and normalized request-level/benchmark tables produced from raw cluster runs.,keep_in_data_processed,HIGH,False
data/results_curated_real/MobileBERT_SST2_round_robin/raw_request_level/campaign_nlp_mobilebert_rr_c48.csv,campaign_nlp_mobilebert_rr_c48.csv,.csv,1169156,6ac1b3a0c65cb58dc120d8335287fa4f8e48ba981c8c19df5cbe1c320f978c0b,Jisheng Jiang (jisheng3),scripts/campaign_a_orchestrator.py,MobileBERT_SST2,exp_mobilebert_sst2,campaign_nlp_mobilebert_rr_c48,sp26-cs525-0601 (gateway),sp26-cs525-0605..0620 (triton),MobileBERT/SST-2,fail-slow (tc delay 50-200ms),2026-04-03T12:10:00.000,N/A,N/A,13560,",",utf-8,"timestamp,req_id,payload_bytes,policy,backend_id,status_code,e2e_ms,gateway_overhead_ms,",iso8601,microseconds,event-driven,float64,"latency: ms, payload: bytes",curated_release,EMPIRICAL_DERIVED,Derived and normalized request-level/benchmark tables produced from raw cluster runs.,keep_in_data_processed,HIGH,False
data/results_curated_real/MobileBERT_SST2_round_robin/raw_request_level/campaign_nlp_mobilebert_rr_c64.csv,campaign_nlp_mobilebert_rr_c64.csv,.csv,1208038,a65c1e3196d6e7ba6ab56b9576c25ccbe0533eef67f2772c0ef3592295ca8141,Jisheng Jiang (jisheng3),scripts/campaign_a_orchestrator.py,MobileBERT_SST2,exp_mobilebert_sst2,campaign_nlp_mobilebert_rr_c64,sp26-cs525-0601 (gateway),sp26-cs525-0605..0620 (triton),MobileBERT/SST-2,fail-slow (tc delay 50-200ms),2026-04-03T12:20:00.007,N/A,N/A,13950,",",utf-8,"timestamp,req_id,payload_bytes,policy,backend_id,status_code,e2e_ms,gateway_overhead_ms,",iso8601,microseconds,event-driven,float64,"latency: ms, payload: bytes",curated_release,EMPIRICAL_DERIVED,Derived and normalized request-level/benchmark tables produced from raw cluster runs.,keep_in_data_processed,HIGH,False
data/results_curated_real/MobileBERT_SST2_round_robin/raw_request_level/campaign_nlp_mobilebert_rr_c96.csv,campaign_nlp_mobilebert_rr_c96.csv,.csv,1247043,358c92cfdf7f5890a9448e45ecb33a0d09359030503e26de53b9ec1848e80e35,Jisheng Jiang (jisheng3),scripts/campaign_a_orchestrator.py,MobileBERT_SST2,exp_mobilebert_sst2,campaign_nlp_mobilebert_rr_c96,sp26-cs525-0601 (gateway),sp26-cs525-0605..0620 (triton),MobileBERT/SST-2,fail-slow (tc delay 50-200ms),2026-04-03T12:30:00.011,N/A,N/A,14340,",",utf-8,"timestamp,req_id,payload_bytes,policy,backend_id,status_code,e2e_ms,gateway_overhead_ms,",iso8601,microseconds,event-driven,float64,"latency: ms, payload: bytes",curated_release,EMPIRICAL_DERIVED,Derived and normalized request-level/benchmark tables produced from raw cluster runs.,keep_in_data_processed,HIGH,False
data/results_curated_real/MobileBERT_SST2_round_robin/summary/summary_mobilebert_rr.csv,summary_mobilebert_rr.csv,.csv,417,4478624d26cc1b1ece5dc5d45ba27c3837620132478963938bd6602038ce5366,Jisheng Jiang (jisheng3),scripts/campaign_a_orchestrator.py,MobileBERT_SST2,exp_mobilebert_sst2,summary_mobilebert_rr,sp26-cs525-0601 (gateway),sp26-cs525-0605..0620 (triton),MobileBERT/SST-2,fail-slow (tc delay 50-200ms),N/A,N/A,N/A,5,",",utf-8,"mode,concurrency,total_requests,success_rate,rps,avg_ms,p95_ms,p99_ms,",relative_seconds,microseconds,event-driven,float64,"latency: ms, payload: bytes",curated_release,EMPIRICAL_DERIVED,Derived and normalized request-level/benchmark tables produced from raw cluster runs.,keep_in_data_processed,HIGH,False
data/results_curated_real/MobileBERT_SST2_tri_cb/benchmark/benchmark_mobilebert_tricb.json,benchmark_mobilebert_tricb.json,.json,99,ed259b34e7031e1268bfa5667b1480e34958c628a474921c33e643c12249d0cf,Jisheng Jiang (jisheng3),scripts/campaign_a_orchestrator.py,MobileBERT_SST2,exp_mobilebert_sst2,benchmark_mobilebert_tricb,sp26-cs525-0601 (gateway),sp26-cs525-0605..0620 (triton),MobileBERT/SST-2,fail-slow (tc delay 50-200ms),N/A,N/A,N/A,4,N/A,utf-8,p99_ms|avg_ms|rps|total_requests,relative_seconds,microseconds,event-driven,float64,"latency: ms, payload: bytes",curated_release,EMPIRICAL_DERIVED,Derived and normalized request-level/benchmark tables produced from raw cluster runs.,keep_in_data_processed,HIGH,False
data/results_curated_real/MobileBERT_SST2_tri_cb/metadata/manifest_real_results.json,manifest_real_results.json,.json,469,b006c17a30b6ddea68dbf0dcfc78e1e0dbf8bb5c0d6f9e1fa3c08663ba6cf5f5,Jisheng Jiang (jisheng3),scripts/campaign_a_orchestrator.py,MobileBERT_SST2,exp_mobilebert_sst2,manifest_real_results,sp26-cs525-0601 (gateway),sp26-cs525-0605..0620 (triton),Cluster Telemetry,fail-slow (tc delay 50-200ms),N/A,N/A,N/A,9,N/A,utf-8,experiment_name|model|dataset|experiment_type|concurrency_levels|file_counts|schema_version|cleanup_timestamp|notes,relative_seconds,microseconds,event-driven,float64,"latency: ms, payload: bytes",curated_release,EMPIRICAL_DERIVED,Derived and normalized request-level/benchmark tables produced from raw cluster runs.,keep_in_data_processed,HIGH,False
data/results_curated_real/MobileBERT_SST2_tri_cb/metadata/README_REAL_RESULTS.txt,README_REAL_RESULTS.txt,.txt,624,45fad7a2db21a957841749fc1f7dcb4608103ef6192786d2f2ed4ecf64fbeb1e,Jisheng Jiang (jisheng3),scripts/campaign_a_orchestrator.py,MobileBERT_SST2,exp_mobilebert_sst2,README_REAL_RESULTS,sp26-cs525-0601 (gateway),sp26-cs525-0605..0620 (triton),Cluster Telemetry,fail-slow (tc delay 50-200ms),N/A,N/A,N/A,0,N/A,utf-8,N/A,relative_seconds,microseconds,event-driven,float64,"latency: ms, payload: bytes",curated_release,EMPIRICAL_DERIVED,Derived and normalized request-level/benchmark tables produced from raw cluster runs.,keep_in_data_processed,HIGH,False
data/results_curated_real/MobileBERT_SST2_tri_cb/normalized_request_level/campaign_nlp_mobilebert_tricb_c128.csv,campaign_nlp_mobilebert_tricb_c128.csv,.csv,17848991,a7a54beb0777c8de273430ebefe4386c466a4cf5f3829cede572753ad43fdf1c,Jisheng Jiang (jisheng3),scripts/campaign_a_orchestrator.py,MobileBERT_SST2,exp_mobilebert_sst2,campaign_nlp_mobilebert_tricb_c128,sp26-cs525-0601 (gateway),sp26-cs525-0605..0620 (triton),MobileBERT/SST-2,fail-slow (tc delay 50-200ms),2026-04-04T12:24:00Z,N/A,N/A,105744,",",utf-8,"timestamp,req_id,payload_bytes,policy,backend_id,status_code,e2e_ms,gateway_overhead_ms,error_body,backend_id_normalized,timestamp_raw,t_rel_s,strategy",iso8601,microseconds,event-driven,float64,"latency: ms, payload: bytes",curated_release,EMPIRICAL_DERIVED,Derived and normalized request-level/benchmark tables produced from raw cluster runs.,keep_in_data_processed,HIGH,False
